1.166000000000000014e+01,1.000000016949424753e+00
1.166999999999999993e+01,1.000000016949467607e+00
1.167999999999999972e+01,1.000000016949508241e+00
1.168999999999999950e+01,1.000000016949547099e+00
1.170000000000000107e+01,1.000000016949583959e+00
1.171000000000000085e+01,1.000000016949619042e+00
1.172000000000000064e+01,1.000000016949652348e+00
1.173000000000000043e+01,1.000000016949683879e+00
1.174000000000000021e+01,1.000000016949714077e+00
1.175000000000000000e+01,1.000000016949742720e+00
1.175999999999999979e+01,1.000000016949770032e+00
1.176999999999999957e+01,1.000000016949796011e+00
1.177999999999999936e+01,1.000000016949820658e+00
1.179000000000000092e+01,1.000000016949844195e+00
1.180000000000000071e+01,1.000000016949866399e+00
1.181000000000000050e+01,1.000000016949887716e+00
1.182000000000000028e+01,1.000000016949908144e+00
1.183000000000000007e+01,1.000000016949927462e+00
1.183999999999999986e+01,1.000000016949945669e+00
1.184999999999999964e+01,1.000000016949962989e+00
1.185999999999999943e+01,1.000000016949979642e+00
1.187000000000000099e+01,1.000000016949995185e+00
1.188000000000000078e+01,1.000000016950010062e+00
1.189000000000000057e+01,1.000000016950024273e+00
1.190000000000000036e+01,1.000000016950037596e+00
1.191000000000000014e+01,1.000000016950050252e+00
1.191999999999999993e+01,1.000000016950062465e+00
1.192999999999999972e+01,1.000000016950074011e+00
1.193999999999999950e+01,1.000000016950084891e+00
1.195000000000000107e+01,1.000000016950095327e+00
1.196000000000000085e+01,1.000000016950105319e+00
1.197000000000000064e+01,1.000000016950114645e+00
1.198000000000000043e+01,1.000000016950123749e+00
1.199000000000000021e+01,1.000000016950132409e+00
1.200000000000000000e+01,1.000000016950140402e+00
1.200999999999999979e+01,1.000000016950148174e+00
1.201999999999999957e+01,1.000000016950155501e+00
1.203000000000000114e+01,1.000000016950162385e+00
1.204000000000000092e+01,1.000000016950169046e+00
1.205000000000000071e+01,1.000000016950175485e+00
1.206000000000000050e+01,1.000000016950181481e+00
1.207000000000000028e+01,1.000000016950187032e+00
1.208000000000000007e+01,1.000000016950192361e+00
1.208999999999999986e+01,1.000000016950197468e+00
1.209999999999999964e+01,1.000000016950202353e+00
1.210999999999999943e+01,1.000000016950207016e+00
1.212000000000000099e+01,1.000000016950211235e+00
1.213000000000000078e+01,1.000000016950215231e+00
1.214000000000000057e+01,1.000000016950219228e+00
1.215000000000000036e+01,1.000000016950223003e+00
1.216000000000000014e+01,1.000000016950226778e+00
1.216999999999999993e+01,1.000000016950230108e+00
1.217999999999999972e+01,1.000000016950233217e+00
1.218999999999999950e+01,1.000000016950236104e+00
1.220000000000000107e+01,1.000000016950238990e+00
1.221000000000000085e+01,1.000000016950241655e+00
1.222000000000000064e+01,1.000000016950244319e+00
1.223000000000000043e+01,1.000000016950246762e+00
1.224000000000000021e+01,1.000000016950249204e+00
1.225000000000000000e+01,1.000000016950251647e+00
1.225999999999999979e+01,1.000000016950253867e+00
1.226999999999999957e+01,1.000000016950255866e+00
1.228000000000000114e+01,1.000000016950257642e+00
1.229000000000000092e+01,1.000000016950259196e+00
1.230000000000000071e+01,1.000000016950260751e+00
1.231000000000000050e+01,1.000000016950262305e+00
1.232000000000000028e+01,1.000000016950263859e+00
1.233000000000000007e+01,1.000000016950265191e+00
1.233999999999999986e+01,1.000000016950266524e+00
1.234999999999999964e+01,1.000000016950267856e+00
1.235999999999999943e+01,1.000000016950269188e+00
1.237000000000000099e+01,1.000000016950270521e+00
1.238000000000000078e+01,1.000000016950271631e+00
1.239000000000000057e+01,1.000000016950272741e+00
1.240000000000000036e+01,1.000000016950273851e+00
1.241000000000000014e+01,1.000000016950274961e+00
1.241999999999999993e+01,1.000000016950276072e+00
1.242999999999999972e+01,1.000000016950277182e+00
1.243999999999999950e+01,1.000000016950278070e+00
1.245000000000000107e+01,1.000000016950278958e+00
1.246000000000000085e+01,1.000000016950279846e+00
1.247000000000000064e+01,1.000000016950280513e+00
1.248000000000000043e+01,1.000000016950280957e+00
1.249000000000000021e+01,1.000000016950281401e+00
1.250000000000000000e+01,1.000000016950281845e+00
1.250999999999999979e+01,1.000000016950282289e+00
1.251999999999999957e+01,1.000000016950282733e+00
1.253000000000000114e+01,1.000000016950282955e+00
1.254000000000000092e+01,1.000000016950283177e+00
1.255000000000000071e+01,1.000000016950283399e+00
1.256000000000000050e+01,1.000000016950283621e+00
1.257000000000000028e+01,1.000000016950283843e+00
1.258000000000000007e+01,1.000000016950284065e+00
1.258999999999999986e+01,1.000000016950284287e+00
1.259999999999999964e+01,1.000000016950284509e+00
1.260999999999999943e+01,1.000000016950284731e+00
1.262000000000000099e+01,1.000000016950284953e+00
1.263000000000000078e+01,1.000000016950285175e+00
1.264000000000000057e+01,1.000000016950285397e+00
1.265000000000000036e+01,1.000000016950285620e+00
1.266000000000000014e+01,1.000000016950285842e+00
1.266999999999999993e+01,1.000000016950286064e+00
1.267999999999999972e+01,1.000000016950286286e+00
1.268999999999999950e+01,1.000000016950286508e+00
1.270000000000000107e+01,1.000000016950286730e+00
1.271000000000000085e+01,1.000000016950286952e+00
1.272000000000000064e+01,1.000000016950287174e+00
1.273000000000000043e+01,1.000000016950287174e+00
1.274000000000000021e+01,1.000000016950287174e+00
1.275000000000000000e+01,1.000000016950287174e+00
1.275999999999999979e+01,1.000000016950287174e+00
1.276999999999999957e+01,1.000000016950287174e+00
1.278000000000000114e+01,1.000000016950287174e+00
1.279000000000000092e+01,1.000000016950287174e+00
1.280000000000000071e+01,1.000000016950287174e+00
1.281000000000000050e+01,1.000000016950287174e+00
1.282000000000000028e+01,1.000000016950287174e+00
1.283000000000000007e+01,1.000000016950287174e+00
1.283999999999999986e+01,1.000000016950287174e+00
1.284999999999999964e+01,1.000000016950287174e+00
1.285999999999999943e+01,1.000000016950287174e+00
1.287000000000000099e+01,1.000000016950287174e+00
1.288000000000000078e+01,1.000000016950287174e+00
1.289000000000000057e+01,1.000000016950287174e+00
1.290000000000000036e+01,1.000000016950287174e+00
1.291000000000000014e+01,1.000000016950287174e+00
1.291999999999999993e+01,1.000000016950287174e+00
1.292999999999999972e+01,1.000000016950287174e+00
1.293999999999999950e+01,1.000000016950287174e+00
1.295000000000000107e+01,1.000000016950287174e+00
1.296000000000000085e+01,1.000000016950287174e+00
1.297000000000000064e+01,1.000000016950287174e+00
1.298000000000000043e+01,1.000000016950287174e+00
1.299000000000000021e+01,1.000000016950287174e+00
1.300000000000000000e+01,1.000000016950287174e+00
1.300999999999999979e+01,1.000000016950287174e+00
1.301999999999999957e+01,1.000000016950287174e+00
1.303000000000000114e+01,1.000000016950287174e+00
1.304000000000000092e+01,1.000000016950287174e+00
1.305000000000000071e+01,1.000000016950287174e+00
1.306000000000000050e+01,1.000000016950287174e+00
1.307000000000000028e+01,1.000000016950287174e+00
1.308000000000000007e+01,1.000000016950287174e+00
1.308999999999999986e+01,1.000000016950287174e+00
1.309999999999999964e+01,1.000000016950287174e+00
1.310999999999999943e+01,1.000000016950287174e+00
1.312000000000000099e+01,1.000000016950287174e+00
1.313000000000000078e+01,1.000000016950287174e+00
1.314000000000000057e+01,1.000000016950287174e+00
1.315000000000000036e+01,1.000000016950287174e+00
1.316000000000000014e+01,1.000000016950287174e+00
1.316999999999999993e+01,1.000000016950287174e+00
1.317999999999999972e+01,1.000000016950287174e+00
1.318999999999999950e+01,1.000000016950287174e+00
1.320000000000000107e+01,1.000000016950287174e+00
1.321000000000000085e+01,1.000000016950287174e+00
1.322000000000000064e+01,1.000000016950287174e+00
1.323000000000000043e+01,1.000000016950287174e+00
1.324000000000000021e+01,1.000000016950287174e+00
1.325000000000000000e+01,1.000000016950287174e+00
1.325999999999999979e+01,1.000000016950287174e+00
1.326999999999999957e+01,1.000000016950287174e+00
1.328000000000000114e+01,1.000000016950287174e+00
1.329000000000000092e+01,1.000000016950287174e+00
1.330000000000000071e+01,1.000000016950287174e+00
1.331000000000000050e+01,1.000000016950287174e+00
1.332000000000000028e+01,1.000000016950287174e+00
1.333000000000000007e+01,1.000000016950287174e+00
1.333999999999999986e+01,1.000000016950287174e+00
1.334999999999999964e+01,1.000000016950287174e+00
1.335999999999999943e+01,1.000000016950287174e+00
1.337000000000000099e+01,1.000000016950287174e+00
1.338000000000000078e+01,1.000000016950287174e+00
1.339000000000000057e+01,1.000000016950287174e+00
1.340000000000000036e+01,1.000000016950287174e+00
1.341000000000000014e+01,1.000000016950287174e+00
1.341999999999999993e+01,1.000000016950287174e+00
1.342999999999999972e+01,1.000000016950287174e+00
1.343999999999999950e+01,1.000000016950287174e+00
1.345000000000000107e+01,1.000000016950287174e+00
1.346000000000000085e+01,1.000000016950287174e+00
1.347000000000000064e+01,1.000000016950287174e+00
1.348000000000000043e+01,1.000000016950287174e+00
1.349000000000000021e+01,1.000000016950287174e+00
1.350000000000000000e+01,1.000000016950287174e+00
1.350999999999999979e+01,1.000000016950287174e+00
1.351999999999999957e+01,1.000000016950287174e+00
1.353000000000000114e+01,1.000000016950287174e+00
1.354000000000000092e+01,1.000000016950287174e+00
1.355000000000000071e+01,1.000000016950287174e+00
1.356000000000000050e+01,1.000000016950287174e+00
1.357000000000000028e+01,1.000000016950287174e+00
1.358000000000000007e+01,1.000000016950287174e+00
1.358999999999999986e+01,1.000000016950287174e+00
1.359999999999999964e+01,1.000000016950287174e+00
1.360999999999999943e+01,1.000000016950287174e+00
1.362000000000000099e+01,1.000000016950287174e+00
1.363000000000000078e+01,1.000000016950287174e+00
1.364000000000000057e+01,1.000000016950287174e+00
1.365000000000000036e+01,1.000000016950287174e+00
1.366000000000000014e+01,1.000000016950287174e+00
1.366999999999999993e+01,1.000000016950287174e+00
1.367999999999999972e+01,1.000000016950287174e+00
1.368999999999999950e+01,1.000000016950287174e+00
1.370000000000000107e+01,1.000000016950287174e+00
1.371000000000000085e+01,1.000000016950287174e+00
1.372000000000000064e+01,1.000000016950287174e+00
1.373000000000000043e+01,1.000000016950287174e+00
1.374000000000000021e+01,1.000000016950287174e+00
1.375000000000000000e+01,1.000000016950287174e+00
1.375999999999999979e+01,1.000000016950287174e+00
1.376999999999999957e+01,1.000000016950287174e+00
1.378000000000000114e+01,1.000000016950287174e+00
1.379000000000000092e+01,1.000000016950287174e+00
1.380000000000000071e+01,1.000000016950287174e+00
1.381000000000000050e+01,1.000000016950287174e+00
1.382000000000000028e+01,1.000000016950287174e+00
1.383000000000000007e+01,1.000000016950287174e+00
1.383999999999999986e+01,1.000000016950287174e+00
1.384999999999999964e+01,1.000000016950287174e+00
1.385999999999999943e+01,1.000000016950287174e+00
1.387000000000000099e+01,1.000000016950287174e+00
1.388000000000000078e+01,1.000000016950287174e+00
1.389000000000000057e+01,1.000000016950287174e+00
1.390000000000000036e+01,1.000000016950287174e+00
1.391000000000000014e+01,1.000000016950287174e+00
1.391999999999999993e+01,1.000000016950287174e+00
1.392999999999999972e+01,1.000000016950287174e+00
1.393999999999999950e+01,1.000000016950287174e+00
1.395000000000000107e+01,1.000000016950287174e+00
1.396000000000000085e+01,1.000000016950287174e+00
1.397000000000000064e+01,1.000000016950287174e+00
1.398000000000000043e+01,1.000000016950287174e+00
1.399000000000000021e+01,1.000000016950287174e+00
1.400000000000000000e+01,1.000000016950287174e+00
1.400999999999999979e+01,1.000000016950287174e+00
1.401999999999999957e+01,1.000000016950287174e+00
1.403000000000000114e+01,1.000000016950287174e+00
1.404000000000000092e+01,1.000000016950287174e+00
1.405000000000000071e+01,1.000000016950287174e+00
1.406000000000000050e+01,1.000000016950287174e+00
1.407000000000000028e+01,1.000000016950287174e+00
1.408000000000000007e+01,1.000000016950287174e+00
1.408999999999999986e+01,1.000000016950287174e+00
1.409999999999999964e+01,1.000000016950287174e+00
1.410999999999999943e+01,1.000000016950287174e+00
1.412000000000000099e+01,1.000000016950287174e+00
1.413000000000000078e+01,1.000000016950287174e+00
1.414000000000000057e+01,1.000000016950287174e+00
1.415000000000000036e+01,1.000000016950287174e+00
1.416000000000000014e+01,1.000000016950287174e+00
1.416999999999999993e+01,1.000000016950287174e+00
1.417999999999999972e+01,1.000000016950287174e+00
1.418999999999999950e+01,1.000000016950287174e+00
1.420000000000000107e+01,1.000000016950287174e+00
1.421000000000000085e+01,1.000000016950287174e+00
1.422000000000000064e+01,1.000000016950287174e+00
1.423000000000000043e+01,1.000000016950287174e+00
1.424000000000000021e+01,1.000000016950287174e+00
1.425000000000000000e+01,1.000000016950287174e+00
1.425999999999999979e+01,1.000000016950287174e+00
1.426999999999999957e+01,1.000000016950287174e+00
1.428000000000000114e+01,1.000000016950287174e+00
1.429000000000000092e+01,1.000000016950287174e+00
1.430000000000000071e+01,1.000000016950287174e+00
1.431000000000000050e+01,1.000000016950287174e+00
1.432000000000000028e+01,1.000000016950287174e+00
1.433000000000000007e+01,1.000000016950287174e+00
1.433999999999999986e+01,1.000000016950287174e+00
1.434999999999999964e+01,1.000000016950287174e+00
1.435999999999999943e+01,1.000000016950287174e+00
1.437000000000000099e+01,1.000000016950287174e+00
1.438000000000000078e+01,1.000000016950287174e+00
1.439000000000000057e+01,1.000000016950287174e+00
1.440000000000000036e+01,1.000000016950287174e+00
1.441000000000000014e+01,1.000000016950287174e+00
1.441999999999999993e+01,1.000000016950287174e+00
1.442999999999999972e+01,1.000000016950287174e+00
1.443999999999999950e+01,1.000000016950287174e+00
1.445000000000000107e+01,1.000000016950287174e+00
1.446000000000000085e+01,1.000000016950287174e+00
1.447000000000000064e+01,1.000000016950287174e+00
1.448000000000000043e+01,1.000000016950287174e+00
1.449000000000000021e+01,1.000000016950287174e+00
1.450000000000000000e+01,1.000000016950287174e+00
1.450999999999999979e+01,1.000000016950287174e+00
1.451999999999999957e+01,1.000000016950287174e+00
1.453000000000000114e+01,1.000000016950287174e+00
1.454000000000000092e+01,1.000000016950287174e+00
1.455000000000000071e+01,1.000000016950287174e+00
1.456000000000000050e+01,1.000000016950287174e+00
1.457000000000000028e+01,1.000000016950287174e+00
1.458000000000000007e+01,1.000000016950287174e+00
1.458999999999999986e+01,1.000000016950287174e+00
1.459999999999999964e+01,1.000000016950287174e+00
1.460999999999999943e+01,1.000000016950287174e+00
1.462000000000000099e+01,1.000000016950287174e+00
1.463000000000000078e+01,1.000000016950287174e+00
1.464000000000000057e+01,1.000000016950287174e+00
1.465000000000000036e+01,1.000000016950287174e+00
1.466000000000000014e+01,1.000000016950287174e+00
1.466999999999999993e+01,1.000000016950287174e+00
1.467999999999999972e+01,1.000000016950287174e+00
1.468999999999999950e+01,1.000000016950287174e+00
1.470000000000000107e+01,1.000000016950287174e+00
1.471000000000000085e+01,1.000000016950287174e+00
1.472000000000000064e+01,1.000000016950287174e+00
1.473000000000000043e+01,1.000000016950287174e+00
1.474000000000000021e+01,1.000000016950287174e+00
1.475000000000000000e+01,1.000000016950287174e+00
1.475999999999999979e+01,1.000000016950287174e+00
1.476999999999999957e+01,1.000000016950287174e+00
1.478000000000000114e+01,1.000000016950287174e+00
1.479000000000000092e+01,1.000000016950287174e+00
1.480000000000000071e+01,1.000000016950287174e+00
1.481000000000000050e+01,1.000000016950287174e+00
1.482000000000000028e+01,1.000000016950287174e+00
1.483000000000000007e+01,1.000000016950287174e+00
1.483999999999999986e+01,1.000000016950287174e+00
1.484999999999999964e+01,1.000000016950287174e+00
1.485999999999999943e+01,1.000000016950287174e+00
1.487000000000000099e+01,1.000000016950287174e+00
1.488000000000000078e+01,1.000000016950287174e+00
1.489000000000000057e+01,1.000000016950287174e+00
1.490000000000000036e+01,1.000000016950287174e+00
1.491000000000000014e+01,1.000000016950287174e+00
1.491999999999999993e+01,1.000000016950287174e+00
1.492999999999999972e+01,1.000000016950287174e+00
1.493999999999999950e+01,1.000000016950287174e+00
1.495000000000000107e+01,1.000000016950287174e+00
1.496000000000000085e+01,1.000000016950287174e+00
1.497000000000000064e+01,1.000000016950287174e+00
1.498000000000000043e+01,1.000000016950287174e+00
1.499000000000000021e+01,1.000000016950287174e+00
1.500000000000000000e+01,1.000000016950287174e+00
1.500999999999999979e+01,1.000000016950287174e+00
1.501999999999999957e+01,1.000000016950287174e+00
1.503000000000000114e+01,1.000000016950287174e+00
1.504000000000000092e+01,1.000000016950287174e+00
1.505000000000000071e+01,1.000000016950287174e+00
1.506000000000000050e+01,1.000000016950287174e+00
1.507000000000000028e+01,1.000000016950287174e+00
1.508000000000000007e+01,1.000000016950287174e+00
1.508999999999999986e+01,1.000000016950287174e+00
1.509999999999999964e+01,1.000000016950287174e+00
1.510999999999999943e+01,1.000000016950287174e+00
1.512000000000000099e+01,1.000000016950287174e+00
1.513000000000000078e+01,1.000000016950287174e+00
1.514000000000000057e+01,1.000000016950287174e+00
1.515000000000000036e+01,1.000000016950287174e+00
1.516000000000000014e+01,1.000000016950287174e+00
1.516999999999999993e+01,1.000000016950287174e+00
1.517999999999999972e+01,1.000000016950287174e+00
1.518999999999999950e+01,1.000000016950287174e+00
1.520000000000000107e+01,1.000000016950287174e+00
1.521000000000000085e+01,1.000000016950287174e+00
1.522000000000000064e+01,1.000000016950287174e+00
1.523000000000000043e+01,1.000000016950287174e+00
1.524000000000000021e+01,1.000000016950287174e+00
1.525000000000000000e+01,1.000000016950287174e+00
1.525999999999999979e+01,1.000000016950287174e+00
1.526999999999999957e+01,1.000000016950287174e+00
1.528000000000000114e+01,1.000000016950287174e+00
1.529000000000000092e+01,1.000000016950287174e+00
1.530000000000000071e+01,1.000000016950287174e+00
1.531000000000000050e+01,1.000000016950287174e+00
1.532000000000000028e+01,1.000000016950287174e+00
1.533000000000000007e+01,1.000000016950287174e+00
1.533999999999999986e+01,1.000000016950287174e+00
1.534999999999999964e+01,1.000000016950287174e+00
1.535999999999999943e+01,1.000000016950287174e+00
1.537000000000000099e+01,1.000000016950287174e+00
1.538000000000000078e+01,1.000000016950287174e+00
1.539000000000000057e+01,1.000000016950287174e+00
1.540000000000000036e+01,1.000000016950287174e+00
1.541000000000000014e+01,1.000000016950287174e+00
1.541999999999999993e+01,1.000000016950287174e+00
1.542999999999999972e+01,1.000000016950287174e+00
1.543999999999999950e+01,1.000000016950287174e+00
1.545000000000000107e+01,1.000000016950287174e+00
1.546000000000000085e+01,1.000000016950287174e+00
1.547000000000000064e+01,1.000000016950287174e+00
1.548000000000000043e+01,1.000000016950287174e+00
1.549000000000000021e+01,1.000000016950287174e+00
1.550000000000000000e+01,1.000000016950287174e+00
1.550999999999999979e+01,1.000000016950287174e+00
1.551999999999999957e+01,1.000000016950287174e+00
1.553000000000000114e+01,1.000000016950287174e+00
1.554000000000000092e+01,1.000000016950287174e+00
1.555000000000000071e+01,1.000000016950287174e+00
1.556000000000000050e+01,1.000000016950287174e+00
1.557000000000000028e+01,1.000000016950287174e+00
1.558000000000000007e+01,1.000000016950287174e+00
1.558999999999999986e+01,1.000000016950287174e+00
1.559999999999999964e+01,1.000000016950287174e+00
1.561000000000000121e+01,1.000000016950287174e+00
1.562000000000000099e+01,1.000000016950287174e+00
1.563000000000000078e+01,1.000000016950287174e+00
1.564000000000000057e+01,1.000000016950287174e+00
1.565000000000000036e+01,1.000000016950287174e+00
1.566000000000000014e+01,1.000000016950287174e+00
1.566999999999999993e+01,1.000000016950287174e+00
1.567999999999999972e+01,1.000000016950287174e+00
1.568999999999999950e+01,1.000000016950287174e+00
1.570000000000000107e+01,1.000000016950287174e+00
1.571000000000000085e+01,1.000000016950287174e+00
1.572000000000000064e+01,1.000000016950287174e+00
1.573000000000000043e+01,1.000000016950287174e+00
1.574000000000000021e+01,1.000000016950287174e+00
1.575000000000000000e+01,1.000000016950287174e+00
1.575999999999999979e+01,1.000000016950287174e+00
1.576999999999999957e+01,1.000000016950287174e+00
1.578000000000000114e+01,1.000000016950287174e+00
1.579000000000000092e+01,1.000000016950287174e+00
1.580000000000000071e+01,1.000000016950287174e+00
1.581000000000000050e+01,1.000000016950287174e+00
1.582000000000000028e+01,1.000000016950287174e+00
1.583000000000000007e+01,1.000000016950287174e+00
1.583999999999999986e+01,1.000000016950287174e+00
1.584999999999999964e+01,1.000000016950287174e+00
1.586000000000000121e+01,1.000000016950287174e+00
1.587000000000000099e+01,1.000000016950287174e+00
1.588000000000000078e+01,1.000000016950287174e+00
1.589000000000000057e+01,1.000000016950287174e+00
1.590000000000000036e+01,1.000000016950287174e+00
1.591000000000000014e+01,1.000000016950287174e+00
1.591999999999999993e+01,1.000000016950287174e+00
1.592999999999999972e+01,1.000000016950287174e+00
1.593999999999999950e+01,1.000000016950287174e+00
1.595000000000000107e+01,1.000000016950287174e+00
1.596000000000000085e+01,1.000000016950287174e+00
1.597000000000000064e+01,1.000000016950287174e+00
1.598000000000000043e+01,1.000000016950287174e+00
1.599000000000000021e+01,1.000000016950287174e+00
1.600000000000000000e+01,1.000000016950287174e+00
1.601000000000000156e+01,1.000000016950287174e+00
1.601999999999999957e+01,1.000000016950287174e+00
1.603000000000000114e+01,1.000000016950287174e+00
1.603999999999999915e+01,1.000000016950287174e+00
1.605000000000000071e+01,1.000000016950287174e+00
1.605999999999999872e+01,1.000000016950287174e+00
1.607000000000000028e+01,1.000000016950287174e+00
1.608000000000000185e+01,1.000000016950287174e+00
1.608999999999999986e+01,1.000000016950287174e+00
1.610000000000000142e+01,1.000000016950287174e+00
1.610999999999999943e+01,1.000000016950287174e+00
1.612000000000000099e+01,1.000000016950287174e+00
1.612999999999999901e+01,1.000000016950287174e+00
1.614000000000000057e+01,1.000000016950287174e+00
1.614999999999999858e+01,1.000000016950287174e+00
1.616000000000000014e+01,1.000000016950287174e+00
1.617000000000000171e+01,1.000000016950287174e+00
1.617999999999999972e+01,1.000000016950287174e+00
1.619000000000000128e+01,1.000000016950287174e+00
1.619999999999999929e+01,1.000000016950287174e+00
1.621000000000000085e+01,1.000000016950287174e+00
1.621999999999999886e+01,1.000000016950287174e+00
1.623000000000000043e+01,1.000000016950287174e+00
1.624000000000000199e+01,1.000000016950287174e+00
1.625000000000000000e+01,1.000000016950287174e+00
1.626000000000000156e+01,1.000000016950287174e+00
1.626999999999999957e+01,1.000000016950287174e+00
1.628000000000000114e+01,1.000000016950287174e+00
1.628999999999999915e+01,1.000000016950287174e+00
1.630000000000000071e+01,1.000000016950287174e+00
1.630999999999999872e+01,1.000000016950287174e+00
1.632000000000000028e+01,1.000000016950287174e+00
1.633000000000000185e+01,1.000000016950287174e+00
1.633999999999999986e+01,1.000000016950287174e+00
1.635000000000000142e+01,1.000000016950287174e+00
1.635999999999999943e+01,1.000000016950287174e+00
1.637000000000000099e+01,1.000000016950287174e+00
1.637999999999999901e+01,1.000000016950287174e+00
1.639000000000000057e+01,1.000000016950287174e+00
1.639999999999999858e+01,1.000000016950287174e+00
1.641000000000000014e+01,1.000000016950287174e+00
1.642000000000000171e+01,1.000000016950287174e+00
1.642999999999999972e+01,1.000000016950287174e+00
1.644000000000000128e+01,1.000000016950287174e+00
1.644999999999999929e+01,1.000000016950287174e+00
1.646000000000000085e+01,1.000000016950287174e+00
1.646999999999999886e+01,1.000000016950287174e+00
1.648000000000000043e+01,1.000000016950287174e+00
1.649000000000000199e+01,1.000000016950287174e+00
1.650000000000000000e+01,1.000000016950287174e+00
1.651000000000000156e+01,1.000000016950287174e+00
1.651999999999999957e+01,1.000000016950287174e+00
1.653000000000000114e+01,1.000000016950287174e+00
1.653999999999999915e+01,1.000000016950287174e+00
1.655000000000000071e+01,1.000000016950287174e+00
1.655999999999999872e+01,1.000000016950287174e+00
1.657000000000000028e+01,1.000000016950287174e+00
1.658000000000000185e+01,1.000000016950287174e+00
1.658999999999999986e+01,1.000000016950287174e+00
1.660000000000000142e+01,1.000000016950287174e+00
1.660999999999999943e+01,1.000000016950287174e+00
1.662000000000000099e+01,1.000000016950287174e+00
1.662999999999999901e+01,1.000000016950287174e+00
1.664000000000000057e+01,1.000000016950287174e+00
1.664999999999999858e+01,1.000000016950287174e+00
1.666000000000000014e+01,1.000000016950287174e+00
1.667000000000000171e+01,1.000000016950287174e+00
1.667999999999999972e+01,1.000000016950287174e+00
1.669000000000000128e+01,1.000000016950287174e+00
1.669999999999999929e+01,1.000000016950287174e+00
1.671000000000000085e+01,1.000000016950287174e+00
1.671999999999999886e+01,1.000000016950287174e+00
1.673000000000000043e+01,1.000000016950287174e+00
1.674000000000000199e+01,1.000000016950287174e+00
1.675000000000000000e+01,1.000000016950287174e+00
1.676000000000000156e+01,1.000000016950287174e+00
1.676999999999999957e+01,1.000000016950287174e+00
1.678000000000000114e+01,1.000000016950287174e+00
1.678999999999999915e+01,1.000000016950287174e+00
1.680000000000000071e+01,1.000000016950287174e+00
1.680999999999999872e+01,1.000000016950287174e+00
1.682000000000000028e+01,1.000000016950287174e+00
1.683000000000000185e+01,1.000000016950287174e+00
1.683999999999999986e+01,1.000000016950287174e+00
1.685000000000000142e+01,1.000000016950287174e+00
1.685999999999999943e+01,1.000000016950287174e+00
1.687000000000000099e+01,1.000000016950287174e+00
1.687999999999999901e+01,1.000000016950287174e+00
1.689000000000000057e+01,1.000000016950287174e+00
1.689999999999999858e+01,1.000000016950287174e+00
1.691000000000000014e+01,1.000000016950287174e+00
1.692000000000000171e+01,1.000000016950287174e+00
1.692999999999999972e+01,1.000000016950287174e+00
1.694000000000000128e+01,1.000000016950287174e+00
1.694999999999999929e+01,1.000000016950287174e+00
1.696000000000000085e+01,1.000000016950287174e+00
1.696999999999999886e+01,1.000000016950287174e+00
1.698000000000000043e+01,1.000000016950287174e+00
1.699000000000000199e+01,1.000000016950287174e+00
1.700000000000000000e+01,1.000000016950287174e+00
1.701000000000000156e+01,1.000000016950287174e+00
1.701999999999999957e+01,1.000000016950287174e+00
1.703000000000000114e+01,1.000000016950287174e+00
1.703999999999999915e+01,1.000000016950287174e+00
1.705000000000000071e+01,1.000000016950287174e+00
1.705999999999999872e+01,1.000000016950287174e+00
1.707000000000000028e+01,1.000000016950287174e+00
1.708000000000000185e+01,1.000000016950287174e+00
1.708999999999999986e+01,1.000000016950287174e+00
1.710000000000000142e+01,1.000000016950287174e+00
1.710999999999999943e+01,1.000000016950287174e+00
1.712000000000000099e+01,1.000000016950287174e+00
1.712999999999999901e+01,1.000000016950287174e+00
1.714000000000000057e+01,1.000000016950287174e+00
1.715000000000000213e+01,1.000000016950287174e+00
1.716000000000000014e+01,1.000000016950287174e+00
1.717000000000000171e+01,1.000000016950287174e+00
1.717999999999999972e+01,1.000000016950287174e+00
1.719000000000000128e+01,1.000000016950287174e+00
1.719999999999999929e+01,1.000000016950287174e+00
1.721000000000000085e+01,1.000000016950287174e+00
1.721999999999999886e+01,1.000000016950287174e+00
1.723000000000000043e+01,1.000000016950287174e+00
1.724000000000000199e+01,1.000000016950287174e+00
1.725000000000000000e+01,1.000000016950287174e+00
1.726000000000000156e+01,1.000000016950287174e+00
1.726999999999999957e+01,1.000000016950287174e+00
1.728000000000000114e+01,1.000000016950287174e+00
1.728999999999999915e+01,1.000000016950287174e+00
1.730000000000000071e+01,1.000000016950287174e+00
1.730999999999999872e+01,1.000000016950287174e+00
1.732000000000000028e+01,1.000000016950287174e+00
1.733000000000000185e+01,1.000000016950287174e+00
1.733999999999999986e+01,1.000000016950287174e+00
1.735000000000000142e+01,1.000000016950287174e+00
1.735999999999999943e+01,1.000000016950287174e+00
1.737000000000000099e+01,1.000000016950287174e+00
1.737999999999999901e+01,1.000000016950287174e+00
1.739000000000000057e+01,1.000000016950287174e+00
1.740000000000000213e+01,1.000000016950287174e+00
1.741000000000000014e+01,1.000000016950287174e+00
1.742000000000000171e+01,1.000000016950287174e+00
1.742999999999999972e+01,1.000000016950287174e+00
1.744000000000000128e+01,1.000000016950287174e+00
1.744999999999999929e+01,1.000000016950287174e+00
1.746000000000000085e+01,1.000000016950287174e+00
1.746999999999999886e+01,1.000000016950287174e+00
1.748000000000000043e+01,1.000000016950287174e+00
